IATA,City,Country,Latitude,Longitude
\N,Ballston Spa,United States,43.05130005,-73.86119843
\N,Crystal River,United States,28.86730003,-82.57129669
MTN,Baltimore,United States,39.325699,-76.413803
\N,Lincoln,United States,38.90919876,-121.3509979
\N,Fostoria,United States,41.19079971,-83.39450073
FRY,Fryeburg,United States,43.99110031,-70.94789886
\N,Placida,United States,26.85449982,-82.25119781
NEW,New Orleans,United States,30.04240036,-90.02829742
COE,Coeur d'Alene,United States,47.77429962,-116.8199997
BMT,Beaumont,United States,30.07069969,-94.21579742
DNV,Danville,United States,40.19919968,-87.59590149
COJ,Coonabarabran,Australia,-31.33250046,149.2669983
TIX,Titusville,United States,28.51479912,-80.79920197
BZH,Bumi Hills,Zimbabwe,-16.81699944,28.35000038
\N,Warnervale Airport,Australia,-33.240278,151.429722
UAR,Bouarfa,Morocco,32.51430556,-1.983055556
NYE,NYERI,Kenya,-0.364414006,36.97848511
AAP,Houston,United States,29.72249985,-95.58830261
FCM,Eden Prairie,United States,44.82720184,-93.45709991
LIX,Likoma Island,Malawi,-12.075833,34.737222
OJC,Olathe,United States,38.84759903,-94.73760223
GIU,Sigiriya,Sri Lanka,7.956669807,80.72850037
EUM,Neumuenster,Germany,54.07944489,9.941389084
TKT,Tak,Thailand,16.89599991,99.25330353
YLK,Barrie-Orillia,Canada,44.48529816,-79.55560303
\N,Midland,Canada,44.68330002,-79.92829895
\N,Markham,Canada,43.93579865,-79.2621994
\N,Haliburton,Canada,45.11083333,-78.64
\N,Lindsay,Canada,44.3647,-78.783897
YCM,Saint Catherines,Canada,43.19169998,-79.17169952
\N,Edenvale,Canada,44.441101,-79.962799
\N,Orillia,Canada,44.67765578,-79.3102169
\N,Holland Landing,Canada,44.08940125,-79.49500275
YPD,Parry Sound,Canada,45.2575,-79.829697
\N,Hanover,Canada,44.158298,-81.062798
\N,West Goshen Township,United States,39.99010086,-75.58190155
MNZ,Manassas,United States,38.72140121,-77.51540375
LJN,Angleton,United States,29.10860062,-95.46209717
\N,Bubovice,Czech Republic,49.97439957,14.17809963
\N,Rakkestad,Norway,59.397499,11.3469
BGG,Bingol,Turkey,38.85926056,40.59596252
KFS,Kastamonu,Turkey,41.31420135,33.79579926
\N,Elstree,United Kingdom,51.65579987,-0.325832993
\N,Sandtoft,United Kingdom,53.55970001,-0.858332992
\N,Torit,South Sudan,4.400000095,32.58300018
\N,Shelbyville,United States,39.41040039,-88.84539795
LLV,Lvliang,China,37.683333,111.142778
DCY,Daocheng,China,29.323056,100.053333
GXH,Xiahe city,China,34.8105,102.6447
\N,Vangso,Sweden,59.10110092,17.21109962
CIY,Comiso,Italy,36.994601,14.607182
\N,Enumclaw,United States,47.1957016,-122.0220032
KVM,Markovo,Russia,64.667,170.417007
\N,Seymchan,Russia,62.92078018,152.4227753
ZKP,Zyryanka,Russia,65.7485,150.8889
\N,Susuman,Russia,62.76666641,148.1466675
UMS,Ust-Maya,Russia,60.35699844,134.4349976
ADH,Aldan,Russia,58.60279846,125.4089966
OLZ,Olekminsk,Russia,60.397499,120.471001
\N,Vitim,Russia,59.458,112.563004
\N,Pellworm,Germany,54.5363884,8.680000305
NLT,Xinyuan,China,43.4318,83.3786
PTA,Port alsworth,United States,60.201681,-154.325863
BOR,Belfort,France,47.6556015,7.010829926
\N,Winnsboro,United States,34.31549835,-81.1088028
OBC,Obock,Djibouti,11.96700001,43.26699829
TDJ,Tadjoura,Djibouti,11.78299999,42.91699982
AQB,Santa Cruz des Quiche,Guatemala,15.01220036,-91.15059662
NOR,Nordfjordur,Iceland,65.13189697,-13.74639988
BTZ,Bursa,Turkey,40.23329926,29.00919914
\N,Rochester,United States,43.28409958,-70.9292984
WAR,Waris-Papua Island,Indonesia,-3.235,140.994
EWK,Newton,United States,38.05820084,-97.27449799
\N,La Ferte Alais,France,48.498652,2.338867
BSJ,Bairnsdale,Australia,-37.88750076,147.5679932
TZR,Columbus,United States,46.39310074,17.91749954
FBR,Fort Bridger,United States,41.39189911,-110.4069977
\N,Prosser,United States,46.21340179,-119.7910004
CLS,Chehalis,United States,46.67699814,-122.9830017
\N,Mattawa,United States,46.687401,-119.920998
EVW,Evanston,United States,41.27479935,-111.0350037
\N,Sabetha,United States,39.90420151,-95.77940369
\N,Mount Pleasant,United States,32.89780045,-79.78289795
\N,Americus,United States,32.110802,-84.188904
EUF,Eufala,United States,31.95129967,-85.12889862
\N,Saluda,United States,33.92679977,-81.79460144
MEO,Manteo,United States,35.91899872,-75.69550323
AUO,Auburn,United States,32.615101,-85.433998
\N,Endicott,United States,42.078499,-76.096296
\N,Bessemer,United States,33.31290054,-86.92590332
\N,Ellicott,United States,38.87440109,-104.4100037
\N,Crystal,United States,45.06200027,-93.35389709
\N,Quitman,United States,32.0849,-88.738897
DBN,Dublin,United States,32.56439972,-82.98529816
PUK,Pukarua,French Polynesia,-18.29560089,-137.0169983
\N,Kabale,Uganda,-1.226111,29.96
\N,Marigot,France,10.6833334,-84.83333588
\N,Sevilla,Spain,8.916666985,-71.93333435
CVO,Corvallis,United States,44.49720001,-123.2900009
\N,Tuzla,Romania,43.98419952,28.60969925
\N,Scranton,United States,-35.96055603,-71.79333496
\N,Morristown,United States,10.0666666,-84.8833313
\N,Saint Denis,Reunion,-22.46249962,-43.1305542
\N,Sihanoukville,Cambodia,1.042780042,-50.51670074
PXH,Prominent Hill,Australia,-29.716,135.5244
CWT,Chatsworth,Australia,-33.84469986,148.6490021
\N,Coral Bay,Australia,-23.12999916,113.7770004
OGD,Ogden,United States,41.19589996,-112.012001
\N,Clarksville,United Arab Emirates,36.59579849,-78.56009674
\N,Poteau,United States,35.02159882,-94.62129974
AKO,Akron,United States,40.17559814,-103.2220001
SHN,Shelton,United States,47.23360062,-123.1480026
WNA,Napakiak,United States,60.69029999,-161.9790039
PKA,Napaskiak,United States,60.70289993,-161.7779999
\N,Tok,United States,63.303333,-143.001111
YBW,Bedwell Harbour,Canada,48.75,-123.2330017
WSO,Washabo,Suriname,5.215277,-57.185302
\N,Popham,United Kingdom,51.193901,-1.23472
\N,Liberty,United States,35.91180038,-79.61759949
WKR,Walker's Cay,Bahamas,27.26670074,-78.39969635
\N,Black Point,Bahamas,24.08948845,-76.39791727
GFO,Bartica,Guyana,6.358864,-58.655207
DYL,Doylestown,United States,40.33300018,-75.12229919
\N,Cap Town,South Africa,0,0
TGI,Tingo Maria,Peru,-9.133000374,-75.94999695
TJL,Tres Lagoas,Brazil,-20.75419998,-51.68420029
YZY,Zhangye,China,38.80189896,100.6750031
OAL,Cacoal,Brazil,-11.496,-61.4508
OCW,Washington,United States,35.57049942,-77.04979706
\N,Engelhard,United States,35.56240082,-75.9552002
MHC,Castro,Chile,-42.340388,-73.715693
SWO,Stillwater,United States,36.16120148,-97.08570099
OKM,Okmulgee,United States,35.66809845,-95.94869995
CUH,Cushing,United States,35.94990158,-96.77310181
CSM,Clinton,United States,35.33980179,-99.20050049
WLD,Winfield,United States,37.16859818,-97.03759766
PWA,Oklahoma City,United States,35.53419876,-97.64710236
DTN,Shreveport,United States,32.54019928,-93.74500275
SEP,Stephenville,United States,32.21530151,-98.17769623
\N,Perry,United States,36.38560104,-97.27719879
\N,Hamilton,United States,31.66589928,-98.14859772
ADT,Ada,United States,34.804298,-96.671303
\N,Misquite,United States,32.74700165,-96.53040314
\N,Denton,United States,33.20069885,-97.19799805
\N,Austin,United States,30.3974931,-97.5663935
\N,Lago Vista,United States,30.49860001,-97.96949768
\N,Brenham,United States,30.21899986,-96.3742981
\N,Lakeway,United States,30.35750008,-97.99449921
IRB,Iraan,United States,30.90570068,-101.8919983
\N,San Antonio,United States,29.81270027,-98.4253006
YEL,ELLIOT LAKE,Canada,46.35139847,-82.56140137
IKB,North Wilkesboro,United States,36.22280121,-81.09829712
\N,Charleston,United States,32.70090103,-80.00289917
DAN,Danville,United States,36.57289886,-79.33609772
\N,Brookneal,United States,37.14170074,-79.0164032
ERG,Yerbogachen,Russia,61.27500153,108.0299988
HCW,Cheraw,United States,34.71289825,-79.95700073
\N,Wuchula,United States,27.51490021,-81.88050079
\N,Lilydale,Australia,-37.69169998,145.3670044
BEM,Beni Mellal,Morocco,32.401895,-6.315905
NKT,Cizre,Turkey,37.3647,42.0582
SUY,Suntar,Russia,62.18500137,117.6350021
OUZ,Zouerat,Mauritania,22.75639915,-12.48359966
ABB,Asaba,Nigeria,6.204167,6.665278
QUO,Uyo,Nigeria,4.8725,8.093
KAA,Kasama,Zambia,-10.2166996,31.13330078
\N,Mbeya,Tanzania,-8.919444,33.463889
\N,Mpanda,Tanzania,-6.355374,31.084116
SGX,Songea,Tanzania,-10.68299961,35.58300018
\N,Morogoro,Tanzania,-6.79722023,37.65309906
JUH,Chizhou,China,30.7403,117.6856
AOG,Anshan,China,41.105301,122.853996
DQA,Daqing,China,46.74638889,125.1405556
ZYI,Zunyi,China,27.5895,107.0007
\N,Conway,United States,33.82849884,-79.12220001
LDS,Yinchun,China,47.75205556,129.019125
AVA,Anshun,China,26.26055556,105.8733333
KSS,Sikasso,Mali,11.33300018,-5.699999809
WTB,Toowoomba,Australia,-27.558332,151.793335
TNH,Tonghua,China,42.25388889,125.7033333
SZV,Suzhou,China,31.2631,120.401001
\N,Manchester,United Kingdom,53.47169876,-2.389719963
\N,Shrewsbury,United Kingdom,52.83390045,-2.771670103
\N,Burton-on-Trent,United Kingdom,52.81470108,-1.761109948
\N,York,United Kingdom,53.980598,-0.864722
\N,Leeds,United Kingdom,53.788458,-1.216877
\N,Muara Teweh,Indonesia,-0.940325022,114.8938751
LII,Mulia,Indonesia,-3.7018,137.957
NTI,Bintuni,Indonesia,-2.1033,133.5164
WSR,Wasior,Indonesia,-2.721,134.5061
DTB,Siborong-Borong,Indonesia,2.25973,98.991898
\N,Sinabang,Indonesia,2.410279989,96.32559967
MEQ,Nagan Raya,Indonesia,4.25,96.21700287
BUW,Bau-Bau,Indonesia,-5.486879826,122.5690002
KAZ,Kao,Indonesia,1.185279965,127.8960037
MNA,Melonguane,Indonesia,4.00694,126.672997
SGQ,Sanggata,Indonesia,0.3847,117.543
BUU,Muara Bungo,Indonesia,-1.1278,102.135
\N,Selayar,Indonesia,-6.1751,120.4362
ILA,Illaga,Indonesia,-3.97648,137.6225
OKL,Oksibil,Indonesia,-4.9071,140.6277
KOX,Kokonau,Indonesia,-4.71075,136.43515
CMQ,Clermont,Australia,-22.7730999,147.6210022
WMB,Warrnambool,Australia,-38.29529953,142.4470062
RCM,Richmond,Australia,-20.70190048,143.1150055
DCN,Derby,Australia,-17.58139992,123.8280029
KNO,Medan,Indonesia,3.642222,98.885278
AMN,Kamloops,Canada,43.32210159,-84.68800354
\N,Asheboro,United States,35.65449905,-79.8946991
HMY,Seosan,South Korea,36.703999,126.486
\N,Wallace,United States,34.71789932,-78.00360107
\N,Emporia,United States,36.68690109,-77.48280334
EMT,El Monte,United States,34.086102,-118.035004
FAH,Farah,Afghanistan,32.36700058,62.18299866
IXT,Pasighat,India,28.06609917,95.33560181
\N,Pineville,United States,37.60039902,-81.55930328
KRQ,Kramatorsk,Ukraine,48.70560074,37.62889862
QKX,Kautokeino,Norway,69.04029846,23.0340004
\N,Marcq En Baroeul,France,50.68719864,3.075560093
\N,Kamsar,Guinea,10.65100002,-14.53359985
SSF,Stinson,United States,29.33699989,-98.47109985
\N,Sallisaw,United States,35.4382019,-94.80280304
JAS,Jasper,United States,30.88570023,-94.03489685
\N,El dorado springs,United States,37.8567009,-93.99909973
MRF,Marfa,United States,30.371099,-104.017997
ALE,Alpine,United States,30.38419914,-103.6839981
BQE,Bubaque,Guinea-Bissau,11.29735565,-15.83807945
CZA,Chichen Itza,Mexico,20.6413002,-88.44619751
BUY,Bunbury,Australia,-33.37829971,115.677002
CCB,Upland,United States,34.11159897,-117.6880035
\N,Mount Sterling,United States,38.05810165,-83.979599
EKI,Elkhart,United States,41.7193985,-86.00319672
\N,Nappanee ,United States,41.44620132,-85.93479919
CUB,Columbia,United States,33.97050095,-80.99520111
\N,Grove,United States,36.60680008,-94.73860168
\N,Mc Pherson,United States,38.35240173,-97.69129944
GDC,Greenville,United States,34.758301,-82.376404
\N,Perry,United States,32.51060104,-83.76730347
HVS,Hartsville,United States,34.40309906,-80.11920166
\N,Chapel Hill,United States,35.935001,-79.065902
SZT,San Cristobal de las Casas,Mexico,16.69029999,-92.53009796
DU9,Dunnville,Canada,42.87220001,-79.59580231
\N,Oak Island,United States,33.9292984,-78.07499695
\N,Richmond,United States,37.40650177,-77.52500153
\N,Atherton,Australia,-17.26169968,145.5149994
\N,Bagdarin,Russia,54.36920166,113.4789963
RIH,Rio Hato,Panama,8.375880241,-80.12789917
\N,Oxford,United States,36.36159897,-78.52919769
LEE,Leesburg,United States,28.82309914,-81.80870056
\N,Vladimir,Russia,56.12670135,40.31499863
\N,Dedeben,South Africa,-27.20499992,22.48189926
\N,Mana Pools,Zimbabwe,-15.768735,29.385617
PPY,Pouso Alegre,Brazil,-22.28919983,-45.91910172
DIQ,Divinopolis,Brazil,-20.1807003,-44.8708992
EIK,Eysk,Russia,46.68,38.21
ERD,Berdyansk,Ukraine,46.81499863,36.7580986
BWX,Banyuwangi,Indonesia,-8.31015,114.3401
ERL,Erenhot,China,43.4225,112.096667
\N,Shobdon,United Kingdom,52.24169922,-2.881109953
CNO,Chino,United States,33.97470093,-117.637001
\N,Shin-kamigoto,Japan,33.01309967,129.1920013
\N,Odika,Japan,33.19079971,129.0899963
\N,Tokyo,Japan,35.67169952,139.5279999
HTR,Taketomi,Japan,24.05890083,123.8059998
\N,London,United States,39.93270111,-83.46199799
BWW,Cayo Santa Maria,Cuba,22.62129974,-79.14720154
\N,Tremblay-en-France,France,44.61610031,-65.76190186
\N,Thun,Switzerland,46.75640106,7.600560188
\N,Lavrentiya,Russia,65.58000183,-170.9966736
PRB,Paso Robles,United States,35.67290115,-120.6269989
\N,Ulleung,South Korea,37.47916667,130.8955556
PKX,Beijing,China,39.509945,116.41092
\N,Kotka,Finland,60.57139969,26.89609909
HAF,Half Moon Bay,United States,37.51340103,-122.5009995
HCJ,Hechi,China,24.805,107.6997
\N,Kadina,Australia,-33.97669983,137.6600037
WJF,Lancaster,United States,34.74110031,-118.2190018
CJF,Coondewanna,Australia,-22.9666996,118.8130035
GUZ,Guarapari,Brazil,-20.64649963,-40.4919014
UBT,Ubatuba,Brazil,-23.44109917,-45.07559967
\N,Nasiriyah,Iraq,30.93580055,46.09009933
\N,Ota,Portugal,39.087502,-8.96278
BOX,Borroloola,Australia,-16.07530022,136.302002
\N,Elsenthal,Germany,48.822498,13.3675
\N,Newtownards,United Kingdom,54.58110046,-5.691939831
\N,Headcorn,United Kingdom,51.156898,0.641667
\N,Panshanger,United Kingdom,51.80250168,-0.158056006
\N,Thurrock,United Kingdom,51.537505,0.367634
\N,Stapleford,United Kingdom,51.65250015,0.155833006
\N,Bangalore,India,12.94999981,77.66819763
QUG,Goodwood,United Kingdom,50.8594017,-0.759167016
\N,Omarama,New Zealand,-44.48669815,169.9859924
\N,Haast,New Zealand,-43.86529922,169.0410004
\N,Meschede,Germany,51.30277634,8.239167213
TNW,Tena,Ecuador,-1.059722,-77.583333
\N,Rio de Janeiro,Brazil,-22.95166779,-43.16583252
FYJ,Fuyuan,China,48.199494,134.366447
\N,Skuvoy,Faroe Islands,61.76959991,-6.803410053
\N,Stora Dimun,Faroe Islands,61.68529892,-6.758500099
\N,Frooba,Faroe Islands,61.54370117,-6.774419785
\N,Roxboro,United States,36.28490067,-78.98419952
PZL,Phinda,South Africa,-27.84939957,32.30970001
LPF,Liupanshui,China,26.609417,104.979
KJH,Kaili,China,26.972,107.988
HPG,Shennongjia,China,31.626,110.34
ZQZ,Zhangjiakou,China,40.73860168,114.9300003
YIE,Arxan,China,47.3106,119.9117
HNY,Hengyang,China,26.9053,112.627998
AHJ,Ngawa,China,32.53154,102.35224
WOS,Wonsan,North Korea,39.166801,127.486
\N,Mestia,Georgia,43.053597,42.749012
IGT,Magas,Russia,43.32229996,45.01259995
ASN,Talladega,United States,33.56990051,-86.05090332
GMU,Greenville,United States,34.84790039,-82.34999847
\N,Mankato,United States,44.22159958,-93.91870117
NGD,Anegada,British Virgin Islands,18.72719955,-64.32969666
TOI,Troy,United States,31.860399,-86.012101
\N,Sylacauga,United States,33.17179871,-86.30549622
ETS,Enterprise,United States,31.29969978,-85.89990234
\N,Tucson,United States,32.14220047,-111.1750031
EFG,Efogi,Papua New Guinea,-9.153805556,147.6598056
KGW,Kagi,Papua New Guinea,-9.135916667,147.6694444
NDN,Nadunumu,Papua New Guinea,-9.143555556,147.68425
BNM,Bodinumu,Papua New Guinea,-9.107777778,147.6667222
ALX,Alexander City,United States,32.91469955,-85.96299744
PKT,Wadeye,Australia,-14.25,129.529007
GPN,Pirlangimpi,Australia,-11.40250015,130.4219971
\N,Stade,Germany,53.56111145,9.499167442
\N,Meriden,United States,41.50870132,-72.82949829
\N,Elliston,Australia,-33.730989,134.501
\N,Lucerne,Switzerland,47.18999863,8.204719543
\N,La Grand'Combe,France,44.24440002,4.012219906
DOH,Doha,Qatar,25.273056,51.608056
HZP,Wood Buffalo,Canada,57.38169861,-111.7009964
\N,Canmore,Canada,51.07780075,-115.3379974
\N,Krasnokamensk,Russia,50.03310776,118.061142
\N,Ridgely,United States,38.9701004,-75.86630249
\N,New Castle,United States,39.87590027,-85.32649994
\N,Scott City,United States,38.47430038,-100.8850021
HDE,Holdredge,United States,40.452099,-99.336502
PTT,Pratt,United States,37.70159912,-98.74690247
\N,Baikonur,Kazakhstan,46.05500031,63.25
\N,Wahoo,United States,41.24129868,-96.59400177
LXN,Lexington,United States,40.79100037,-99.77729797
\N,Sublette,United States,37.49140167,-100.8300018
CBF,Council Bluffs,United States,41.25920105,-95.76059723
OKK,Kokomo,United States,40.52819824,-86.05899811
\N,Neodesha,United States,37.4353981,-95.64610291
\N,Sutton,United States,61.79560089,-148.3549957
\N,Elkhart,United States,37.000702,-101.879997
\N,Denver,United States,39.78530121,-104.5429993
GBG,Galesburg,United States,40.93799973,-90.43109894
GUY,Guymon,United States,36.68510056,-101.5080032
\N,Meade,United States,37.27690125,-100.3560028
\N,Shell Knob,United States,36.59170151,-93.66690063
\N,Ulysses,United States,37.60400009,-101.3740005
\N,Flagler,United States,39.27999878,-103.0670013
IDP,Independence,United States,37.15840149,-95.77839661
\N,Augusta,United States,37.67160034,-97.07790375
\N,Larned,United States,38.20859909,-99.08599854
\N,Lampasas,United States,31.10619926,-98.19589996
BBC,Bay City,United States,28.97330093,-95.8635025
PRX,Paris,United States,33.63660049,-95.45079803
CFV,Coffeyville,United States,37.09400177,-95.57189941
\N,Summit,United States,33.93579865,-81.42970276
GXY,Greeley,United States,40.43740082,-104.6330032
\N,Memphis,United States,35.20069885,-90.05400085
OEL,Oakley,United States,52.93470001,36.00220108
FET,Fremont,United States,41.44910049,-96.52020264
LGD,La Grande,United States,45.29019928,-118.0070038
SZY,Szczytno-Szymany,Poland,53.481899,20.9377
MPO,Mount Pocono,United States,41.137503,-75.378897
UKT,Quakertown,United States,40.43519974,-75.38189697
YBA,Banff,Canada,51.20734047,-115.5418611
\N,Nordborg,Denmark,55.07485,9.753379
BNG,Banning,United States,33.92309952,-116.8509979
\N,Giessen,Germany,50.54388809,8.590277672
\N,Budapest,Hungary,47.34529877,18.98080063
OFK,Norfolk  Nebraska,United States,41.98550034,-97.43509674
\N,Kotido,Uganda,2.953,34.1232
\N,Kampala,Uganda,0.1968,32.55297
\N,Arlington,United States,48.16070175,-122.1589966
\N,Paracatu,Brazil,-17.24259949,-46.8830986
\N,Conselheiro Lafaiete,Brazil,-20.738585,-43.797444
\N,Janauba,Brazil,-15.732,-43.323102
TFL,Teofilo Otoni,Brazil,-17.89229965,-41.5135994
\N,Muriae,Brazil,-21.12610054,-42.39440155
TPF,Tampa,United States,27.91559982,-82.44930267
\N,Malbouhans,France,47.7047,6.54583
\N,Paraty,Brazil,-23.22439957,-44.72029877
BZC,Buzios,Brazil,-22.77099991,-41.96289825
\N,Angra dos Reis,Brazil,-22.97529984,-44.30709839
ITP,Itaperuna,Brazil,-21.21929932,-41.87590027
\N,Marica,Brazil,-22.9195,-42.830898
REZ,Resende,Brazil,-22.47850037,-44.4803009
\N,Saquarema,Brazil,-22.92972183,-42.50694275
\N,Drumheller,Canada,51.49639893,-112.7490005
\N,Mwene-Ditu,Congo (Kinshasa),-6.982999802,23.08300018
KBN,Kabinda,Congo (Kinshasa),-6.132999897,24.4829998
